112	0.306613	3	4
113	0.586382	12	3
114	0.365708	1	3
115	0.979047	1	2
116	0.448224	178	1
117	0.458688	1	3
118	0.566429	9	3
119	0.295457	1	4
120	0.77325	5	4
121	0.340622	1	2
122	0.911979	22	4
123	0.854966	1	2
124	0.424819	0	1
125	0.366846	1	2
126	0.0059105	1	0
127	0.560379	1	4
128	0.273886	37	0
129	0.632914	4	2
130	0.640866	18	0
131	0.101984	139	1
132	0.984205	1	0
133	0.0652743	14	3
134	0.620135	4	0
135	0.432572	123	2
136	0.628924	1	3
137	0.674483	0	2
138	0.91039	1	4
139	0.752402	0	1
140	0.596733	1	0
141	0.931666	150	1
142	0.674076	1	1
143	0.11344	206	0
144	0.0489741	1	3
145	0.271985	11	0
146	0.89726	1	0
147	0.0461236	138	2
148	0.985619	1	3
149	0.867059	0	0
150	0.822342	1	3
151	0.983505	2	2
152	0.22687	1	2
153	0.699604	11	3
154	0.614435	1	4
155	0.121696	472	2
156	0.322761	1	4
157	0.148536	0	3
158	0.424388	1	3
159	0.650957	8	1
160	0.879642	83	3
161	0.391411	260	2
162	0.892557	6	3
163	0.525235	3	2
164	0.968317	1	2
165	0.701859	44	0
166	0.876541	1	0
167	0.077546	1893	0
168	0.699289	20	4
169	0.849148	278	2
170	0.548413	1	4
171	0.986005	0	1
172	0.0906408	1	2
173	0.953652	1	3
174	0.975139	1	4
175	0.407798	348	3
176	0.76974	1	4
177	0.862498	6	1
178	0.636304	1	2
179	0.965994	0	1
180	0.248135	1	4
181	0.832168	3	1
182	0.253204	2	4
183	0.484779	23	2
184	0.381699	1	1
185	0.693735	3	4
186	0.340154	6	0
187	0.307174	39	3
188	0.972789	1	4
189	0.909195	2	0
190	0.781082	2	4
191	0.256571	0	2
192	0.614851	0	1
193	0.270756	3	3
194	0.633341	2	2
195	0.0860747	2	3
196	0.861328	6	3
197	0.233948	82	4
198	0.955318	3	2
199	0.609263	17	3
200	0.769431	16	3
201	0.992361	8	1
202	0.849276	1	1
203	0.319563	109	0
204	0.3127	1	1
205	0.404778	96	3
206	0.493912	7	0
207	0.95852	2	1
208	0.225945	2	2
209	0.869381	44	2
210	0.985714	2	2
211	0.582097	664	0
212	0.734435	19	3
213	0.37572	1	1
214	0.441674	0	2
215	0.977056	1	2
216	0.603048	1	2
217	0.577282	140	3
218	0.647772	1	4
219	0.408399	42	1
220	0.0808221	1	0
221	0.894826	25	4
222	0.49822	1	2
223	0.768864	1	4
224	0.965183	1	3
225	0.825531	2	2
226	0.514311	1	1
227	0.24805	0	0
228	0.767069	2	0
229	0.842285	3	0
230	0.25664	4	1
231	0.759892	1	2
232	0.628663	1	0
233	0.857873	1	3
234	0.869386	0	4
235	0.545871	1	4
236	0.639972	3	2
237	0.61738	1	3
238	0.92953	1	1
239	0.3012	1	0
240	0.553346	0	0
241	0.949042	1	3
242	0.475125	1	0
243	0.991448	2	2
244	0.972359	66	0
245	0.0862632	103	3
246	0.990288	1	4
247	0.551648	49	3
248	0.692679	1	4
249	0.827086	0	3
250	0.629236	4	1
251	0.39028	43	4
252	0.0173201	162	0
253	0.423222	1	2
254	0.399911	4	4
255	0.939365	1	1
256	0.725966	3	2
257	0.903729	1	2
258	0.510394	0	4
259	0.494779	1	2
260	0.316915	3	4
261	0.628997	8	4
262	0.515223	0	2
263	0.682241	279	1
264	0.790998	56	0
265	0.49487	1	0
266	0.273003	0	1
267	0.458879	109	3
268	0.584843	2	4
269	0.929317	1	0
270	0.562424	40	0
271	0.114129	0	2
272	0.838851	1	4
273	0.886463	1	3
274	0.0721679	1	0
275	0.175165	18	1
276	0.300692	3	1
277	0.0400396	15	3
278	0.63757	6	0
279	0.884941	14	1
280	0.554802	1	1
281	0.586853	8	0
282	0.480463	1	4
283	0.167789	1	3
284	0.964481	1	1
285	0.482716	1	0
286	0.287438	3	2
287	0.931107	1	2
288	0.773311	8	4
289	0.0207551	7	1
290	0.591133	7	4
291	0.512478	7	3
292	0.430866	7	3
293	0.0993135	7	0
294	0.332018	7	1
295	0.349545	7	2
296	0.518545	8	2
297	0.396301	1	4
298	0.270319	31	0
299	0.391891	1	4
300	0.408783	0	3
301	0.786101	1	2
302	0.516501	79	4
303	0.901654	1	0
304	0.383592	19	2
305	0.547281	10	0
306	0.0655982	88	4
307	0.359434	199	1
308	0.704833	22	1
309	0.070159	10	3
310	0.605595	84	1
311	0.24802	196	1
312	0.198322	95	1
313	0.919652	100	4
314	0.495144	91	3
315	0.301459	8	2
316	0.56859	137	4
317	0.54451	224	0
318	0.984622	8	1
319	0.747086	8	4
320	0.458729	2	4
321	0.127397	1780	2
322	0.957523	4	3
323	0.714142	147	1
324	0.864174	46	0
325	0.668583	1	0
326	0.318801	18	0
327	0.117017	1	2
328	0.839835	318	1
329	0.442363	1	4
330	0.885959	12	2
331	0.105817	1	4
332	0.534741	0	2
333	0.830552	1	3
334	0.804804	1	0
335	0.675795	1	2
336	0.254548	1	0
337	0.958214	137	2
338	0.444744	10	3
339	0.239315	1	3
340	0.157238	1	1
341	0.343535	10	1
342	0.603047	0	0
343	0.546533	0	4
344	0.568467	8	3
345	0.00719203	126	2
346	0.130239	3	1
347	0.369445	10	3
348	0.261648	1	3
349	0.284923	1	4
350	0.686257	85	1
351	0.810955	34	4
352	0.242051	140	2
353	0.037204	1743	1
354	0.225934	1	0
355	0.808687	1	1
356	0.517535	168	3
357	0.665706	1	1
358	0.0947589	1	2
359	0.276928	1	2
360	0.507107	11	3
361	0.789192	93	0
362	0.828388	4	4
363	0.0509953	166	1
364	0.749847	110	2
365	0.186031	295	0
366	0.561299	517	0
367	0.911286	1	2
368	0.0512286	71	4
369	0.075539	1	3
370	0.992427	124	1
371	0.930751	1	2
372	0.0694618	30	3
373	0.755338	1	4
374	0.105105	11	1
375	0.380388	2	2
376	0.381017	41	4
377	0.0301137	1	2
378	0.186865	1	2
379	0.342997	1	4
380	0.53385	0	0
381	0.29102	1	2
382	0.816442	406	3
383	0.100874	1	4
384	0.329237	0	1
385	0.299437	2	3
386	0.859464	2	0
387	0.110935	1	3
388	0.812358	0	3
389	0.638736	1	4
390	0.146592	1	4
391	0.0859114	43	4
392	0.845907	3	2
393	0.52764	2	1
394	0.763102	1	1
395	0.521534	7	0
396	0.856477	1	2
397	0.393909	1	1
398	0.588157	3	4
399	0.832872	2	2
400	0.0437816	140	0
401	0.0431415	1	0
402	0.570368	1	0
403	0.497318	8	4
404	0.500159	2	2
405	0.686198	1	3
406	0.61925	2	2
407	0.748055	157	1
408	0.919742	117	4
409	0.311373	168	0
410	0.938111	534	3
411	0.721569	0	1
412	0.118341	66	2
413	0.147372	466	2
414	0.287832	12	3
415	0.354957	1	4
416	0.0947788	1	1
417	0.46194	17	2
418	0.988456	1	1
419	0.183633	1	4
420	0.457836	2	1
421	0.731413	17	4
422	0.120067	5	1
423	0.494659	18	3
424	0.264177	3	4
425	0.532224	94	4
426	0.102155	0	2
427	0.309537	1	0
428	0.422259	13	2
429	0.967149	1	3
430	0.571589	273	4
431	0.334211	1	0
432	0.900768	1	1
433	0.715936	198	1
434	0.714111	1	0
435	0.0143012	40	3
436	0.258068	2	3
437	0.181153	1	3
438	0.723992	21	4
439	0.555156	1	0
440	0.206274	5	3
441	0.364441	138	2
442	0.84795	1	2
443	0.260525	0	4
444	0.364772	3	3
445	0.957812	64	0
446	0.0557358	1	3
447	0.300043	1	1
448	0.499066	9	1
449	0.179609	1	0
450	0.847	476	0
451	0.315543	6	3
452	0.961596	106	0
453	0.356765	391	4
454	0.49781	94	4
455	0.889923	1	3
456	0.20644	1	1
457	0.727525	5	0
458	0.322868	2	2
459	0.833208	50	0
460	0.261317	3	2
461	0.382362	0	2
462	0.588323	213	2
463	0.039581	1	3
464	0.85769	48	4
465	0.550616	1	3
466	0.286392	0	3
467	0.597257	8	3
468	0.573739	31	3
469	0.837259	3	1
470	0.413996	259	3
471	0.0691089	0	4
472	0.682559	255	2
473	0.952433	5	2
474	0.546907	6	1
475	0.0563034	211	4
476	0.622955	1	3
477	0.498944	2	4
478	0.666783	2	3
479	0.78674	0	2
480	0.620906	1	1
481	0.902535	97	3
482	0.112993	1	2
483	0.414405	32	3
484	0.725639	2	0
485	0.377672	1	3
486	0.280846	1	0
487	0.662281	20	1
488	0.125178	2	1
489	0.906498	0	4
490	0.732478	7	1
491	0.931909	83	1
492	0.885848	41	1
493	0.218063	5	2
494	0.304808	1	0
495	0.563857	1	4
496	0.703529	115	1
497	0.4121	1	2
498	0.979104	12	1
499	0.220321	1	1
500	0.904503	1	2
501	0.0440813	4	1
502	0.0567273	1	1
503	0.975411	3	0
504	0.142272	4	1
505	0.412975	0	3
506	0.846357	1	3
507	0.768255	19	0
508	0.281473	1	3
509	0.820855	1	0
510	0.17888	2	0
511	0.653219	1	2
512	0.516473	1	1
513	0.2375	30	0
514	0.611964	1	2
515	0.33318	118	4
516	0.215578	2	3
517	0.917494	0	4
518	0.398621	0	0
519	0.323547	1	1
520	0.651858	1	4
521	0.911173	1	1
522	0.648645	4	4
523	0.886793	1	0
524	0.659881	5	1
525	0.0331941	3	3
526	0.0722861	42	3
527	0.747984	2	3
528	0.885247	28	2
529	0.637305	1	3
530	0.661766	11	2
531	0.382574	1	0
532	0.366731	149	2
533	0.107769	1	4
534	0.146466	2	3
535	0.330028	3	0
536	0.35544	10	0
537	0.955883	3	0
538	0.757059	47	2
539	0.721252	38	4
540	0.1496	219	4
541	0.30436	1	1
542	0.362659	81	4
543	0.407276	1	1
544	0.374916	267	3
545	0.965303	2	4
546	0.951592	160	1
547	0.523586	13	4
548	0.573447	38	1
549	0.938794	225	4
550	0.532713	72	0
551	0.851464	113	3
552	0.289264	176	1
553	0.800681	22	3
554	0.515741	116	0
555	0.952344	109	4
556	0.32981	38	4
557	0.75852	1	1
558	0.0948957	17	1
559	0.0759565	1	0
560	0.773276	0	3
561	0.639034	1	3
562	0.875923	1	0
563	0.860482	0	0
564	0.755605	2	3
565	0.0995846	100	2
566	0.735315	7	3
567	0.223458	2	3
568	0.380621	2	1
569	0.0931566	47	3
570	0.947752	292	4
571	0.652193	2	1
572	0.158426	1	1
573	0.842471	0	1
574	0.816215	1	2
575	0.0618189	0	4
576	0.542455	1	4
577	0.918082	1	0
578	0.454062	901	2
579	0.290909	1	3
580	0.733211	1	0
581	0.927557	1	3
582	0.00855986	1	2
583	0.939121	2	4
584	0.229409	152	4
585	0.822037	1	2
586	0.329494	1	1
587	0.749801	1	4
588	0.214681	1	4
589	0.808951	1	2
590	0.271209	1	0
591	0.978187	44	1
592	0.0661238	18	1
593	0.610868	214	1
594	0.920994	2	0
595	0.536114	3	1
596	0.337731	5	0
597	0.874706	1	2
598	0.219539	16	1
599	0.707992	2	3
600	0.533874	0	0
601	0.744617	1	4
602	0.746823	1	0
603	0.545178	13	1
604	0.134595	1	3
605	0.508718	1	2
606	0.296209	1	3
607	0.528735	144	1
608	0.427789	2	3
609	0.995957	11	4
610	0.170433	1	4
611	0.350758	0	1
612	0.823462	1	3
613	0.490835	1	1
614	0.538911	0	2
615	0.72303	3	2
616	0.327946	5	0
617	0.026117	2	1
618	0.430467	7	0
619	0.0501477	1	1
620	0.304881	1	0
621	0.674086	0	2
622	0.147732	3	1
623	0.7435	0	0
624	0.662574	0	4
625	0.832139	1	0
626	0.273327	1	4
627	0.718417	0	1
628	0.814759	1	1
629	0.691431	0	1
630	0.760068	1	2
631	0.0550676	1	4
632	0.0654558	119	1
633	0.417634	1	3
634	0.509698	1	3
635	0.86102	1	1
636	0.360683	141	2
637	0.0257009	4	2
638	0.603729	1	0
639	0.427715	1	4
640	0.601632	60	0
641	0.565628	0	3
642	0.420785	1	2
643	0.414161	61	1
644	0.165487	1	3
645	0.219482	4	0
646	0.428169	1	2
647	0.700764	112	3
648	0.382494	1	1
649	0.344147	26	1
650	0.593067	1	4
651	0.649683	1	2
652	0.28955	1	1
653	0.401906	4	1
654	0.786577	3	3
655	0.58828	1236	4
656	0.911983	11	1
657	0.445716	200	1
658	0.0921281	1	3
659	0.514316	0	4
660	0.895262	3	2
661	0.470869	393	1
662	0.590271	1	4
663	0.0741011	4	3
664	0.484917	59	0
665	0.879927	190	1
666	0.393162	311	4
667	0.416291	1	3
668	0.373006	130	4
669	0.0360122	1	1
670	0.328597	19	3
671	0.729003	401	1
672	0.549659	50	3
673	0.655125	43	4
674	0.676398	82	4
675	0.125816	99	4
676	0.516909	15	0
677	0.0794869	64	1
678	0.729549	5	2
679	0.576196	3	2
680	0.671967	10	3
681	0.247654	1	3
682	0.783033	28	0
683	0.994452	2	1
684	0.0426264	79	4
685	0.675205	48	2
686	0.255599	1	2
687	0.495835	99	1
688	0.853787	1	0
689	0.284593	323	3
690	0.454242	1	0
691	0.984864	409	4
692	0.165126	2	1
693	0.0359295	95	2
694	0.057388	61	4
695	0.315381	3	1
696	0.784045	42	1
697	0.582374	2	2
698	0.822109	0	3
699	0.787788	1	0
700	0.307829	47	1
701	0.86956	6	0
702	0.931984	86	4
703	0.870608	1	1
704	0.550433	6	0
705	0.108888	1	4
706	0.63243	3	0
707	0.990534	3	3
708	0.054964	49	3
709	0.937654	180	3
710	0.0261194	1	4
711	0.165454	2	0
712	0.684828	2	0
713	0.134283	20	4
714	0.616025	1	1
715	0.163075	372	4
716	0.93198	1	4
717	0.0546652	207	4
718	0.0851374	1	3
719	0.995967	2	2
720	0.624362	1	3
721	0.561955	0	3
722	0.743744	1	4
723	0.71256	6	0
724	0.276913	3	2
725	0.208923	24	1
726	0.359519	23	2
727	0.426589	172	2
728	0.549627	4	2
729	0.438791	120	2
730	0.173242	15	3
731	0.563206	105	2
732	0.743823	68	2
733	0.660788	21	4
734	0.654412	39	3
735	0.303638	882	4
736	0.510068	1	4
737	0.684783	1	4
738	0.396636	1	3
739	0.334607	1	2
740	0.212695	5	1
741	0.72063	3	0
742	0.554123	9	4
743	0.512761	67	4
744	0.83142	102	1
745	0.834777	13	2
746	0.57539	1	0
747	0.0845786	0	1
748	0.128737	1	2
749	0.345339	2	2
750	0.701177	75	4
751	0.977465	7	0
752	0.943669	1	1
753	0.339299	0	3
754	0.596781	1	2
755	0.622893	14	1
756	0.694749	1	0
757	0.97722	1	3
758	0.144778	28	0
759	0.588061	1	1
760	0.852507	0	1
761	0.826627	1	1
762	0.206964	1	0
763	0.0674211	1	1
764	0.286376	3	3
765	0.707073	1	2
766	0.845203	16	0
767	0.881801	1	3
768	0.0502169	22	4
769	0.314725	2	0
770	0.0841581	3	2
771	0.604392	83	3
772	0.329434	2	3
773	0.341067	29	0
774	0.187406	1	1
775	0.287042	0	1
776	0.617272	1	0
777	0.789089	0	0
778	0.337945	42	2
779	0.525896	1	1
780	0.666237	85	2
781	0.763332	1	4
782	0.746653	76	0
783	0.690381	1	4
784	0.862057	175	0
785	0.9002	2	1
786	0.286856	0	4
787	0.804536	1	2
788	0.344228	1	0
789	0.253351	0	2
790	0.439033	1	2
791	0.210213	121	2
792	0.559515	2	3
793	0.943083	67	4
794	0.698086	1	2
795	0.147248	16	1
796	0.816203	2	2
797	0.494961	74	1
798	0.258277	1	1
799	0.796771	3	1
800	0.376121	0	2
801	0.923836	71	0
802	0.377561	1	0
803	0.707781	2	4
804	0.202382	1	4
805	0.721581	0	0
806	0.866598	1	1
807	0.233278	0	4
808	0.347168	5	0
809	0.863672	162	4
810	0.493181	5	0
811	0.471445	1	3
812	0.776865	217	2
813	0.495971	6	2
814	0.0448328	4	4
815	0.130718	6	2
816	0.79167	280	1
817	0.774943	6	1
818	0.92337	30	1
819	0.0825662	57	4
820	0.943392	6	2
821	0.484639	2	0
822	0.839175	3	3
823	0.119944	16	4
824	0.936663	1	4
825	0.574724	7	3
826	0.157175	1	2
827	0.900606	66	1
828	0.414136	1	4
829	0.990949	14	0
830	0.327584	1	4
831	0.380539	207	2
832	0.64818	1	1
833	0.650514	102	0
834	0.319745	1	3
835	0.92201	4	2
836	0.0484015	2	4
837	0.879968	1	2
838	0.289152	126	2
839	0.275227	1	0
840	0.0111587	5	0
841	0.261769	54	4
842	0.111405	105	0
843	0.291853	11	4
844	0.878951	1	3
845	0.271578	1	3
846	0.671818	2	3
847	0.744849	13	4
848	0.243684	1	0
849	0.439194	3	0
850	0.90159	6	2
851	0.536508	524	4
852	0.0847788	1017	1
853	0.63915	14	0
854	0.248072	0	3
855	0.909665	475	1
856	0.960307	4	4
857	0.27664	259	2
858	0.155944	0	1
859	0.987191	1	1
860	0.894035	1	0
861	0.222748	2	1
862	0.813043	1	1
863	0.882001	2	0
864	0.498254	6	0
865	0.30402	204	3
866	0.137174	1	2
867	0.210199	1	2
868	0.712407	2	1
869	0.92585	28	1
870	0.553678	4	3
871	0.610582	1	3
872	0.123761	9	0
873	0.9753	1	2
874	0.458002	6	2
875	0.921261	1	1
876	0.0579649	164	3
877	0.69032	1	1
878	0.109289	95	3
879	0.125011	3	0
880	0.0435089	1	4
881	0.726742	47	4
882	0.872507	1	2
883	0.3636	1	2
884	0.451913	1	0
885	0.399848	6	1
886	0.537446	1	4
887	0.798957	88	2
888	0.179717	41	0
889	0.914806	64	2
890	0.182763	1	4
891	0.403211	1	1
892	0.567822	1	0
893	0.470351	9	1
894	0.571076	1	2
895	0.290464	1	4
896	0.386025	1	3
897	0.154275	57	4
898	0.583328	1	3
899	0.920998	59	2
900	0.0573576	2	3
901	0.0515941	5	2
902	0.795443	2	2
903	0.443426	1	4
904	0.842569	294	2
905	0.810972	1	4
906	0.36037	0	1
907	0.767954	1	2
908	0.479379	2	3
909	0.948867	1	4
910	0.436547	41	1
911	0.528042	6	2
912	0.172974	2	4
913	0.234236	220	4
914	0.538622	224	2
915	0.310897	3	0
916	0.713931	18	1
917	0.47916	1	3
918	0.813284	112	0
919	0.170599	1	4
920	0.534694	0	3
921	0.884413	32	3
922	0.13154	138	0
923	0.935096	128	4
924	0.180354	1	3
925	0.972319	1	2
926	0.513284	2	4
927	0.635967	1	0
928	0.474277	3	2
929	0.522677	4	3
930	0.482757	189	1
931	0.316186	234	1
932	0.411755	1	4
933	0.146728	1	1
934	0.764881	38	0
935	0.999086	1	4
936	0.105191	15	0
937	0.665989	31	1
938	0.876036	93	0
939	0.18505	4	2
940	0.317964	2	0
941	0.481149	1	4
942	0.224431	17	2
943	0.453936	110	1
944	0.534337	129	4
945	0.426277	0	0
946	0.0293074	161	0
947	0.275244	3	3
948	0.556404	9	2
949	0.0190696	143	2
950	0.102485	20	0
951	0.622351	0	2
952	0.609094	0	1
953	0.190912	67	2
954	0.0239518	15	2
955	0.441577	6	3
956	0.0203385	1	1
957	0.89368	25	4
958	0.960933	1	3
959	0.940531	78	3
960	0.739306	4	4
961	0.475659	250	4
962	0.773982	0	1
963	0.739766	61	3
964	0.960306	9	1
965	0.0102795	4	3
966	0.626182	1508	3
967	0.0534903	81	1
968	0.514984	5	0
969	0.915604	21	2
970	0.753379	6	0
971	0.0515892	18	4
972	0.363351	3	3
973	0.293378	2	3
974	0.656235	179	3
975	0.166109	1	1
976	0.68098	12	0
977	0.434994	1	0
978	0.980434	0	4
979	0.597118	1	1
980	0.828074	2	4
981	0.933481	1	2
982	0.69545	0	2
983	0.676955	3	4
984	0.56665	0	3
985	0.115978	1	1
986	0.39244	8	1
987	0.417741	1	1
988	0.641974	78	1
989	0.559567	1	1
990	0.827132	6	0
991	0.929165	2	4
992	0.115955	2	2
993	0.60989	1	2
994	0.637309	2	4
995	0.192049	39	2
996	0.115973	1	0
997	0.201527	3	4
998	0.186864	67	2
999	0.379846	38	0
1000	0.428463	2	2
1001	0.273749	110	1
1002	0.964547	116	1
1003	0.0785187	413	0
1004	0.118044	139	1
1005	0.139669	0	2
1006	0.291244	33	1
1007	0.375078	1	0
1008	0.497334	1	0
1009	0.594859	0	2
1010	0.377652	1	0
1011	0.542748	18	2
1012	0.226084	3	1
1013	0.139289	0	0
1014	0.744564	0	1
1015	0.333682	0	3
1016	0.27527	37	1
1017	0.957512	203	3
1018	0.341887	1	4
1019	0.76855	1	0
1020	0.248196	0	2
1021	0.024032	1	1
1022	0.217071	0	0
1023	0.738922	1	3
1024	0.911301	180	2
1025	0.0387276	2	1
1026	0.632596	99	4
1027	0.243289	257	0
1028	0.252894	5	0
1029	0.478599	228	0
1030	0.360498	48	0
1031	0.816255	2	0
1032	0.865027	94	3
1033	0.816881	1	2
1034	0.162803	0	0
1035	0.715837	3	4
1036	0.389555	135	4
1037	0.57936	391	4
1038	0.563771	1	2
1039	0.639306	61	0
1040	0.756011	3	3
1041	0.104023	2	1
1042	0.0743825	1	2
1043	0.738667	34	3
1044	0.320516	1	4
1045	0.675195	2	2
1046	0.938242	2	3
1047	0.865406	4	2
1048	0.354365	5	3
1049	0.714791	1	0
1050	0.88716	2	0
1051	0.556652	2	2
1052	0.0419065	18	1
1053	0.0201577	19	3
1054	0.925887	1	2
1055	0.551016	24	0
1056	0.66395	1	0
1057	0.659359	1	1
1058	0.175125	2	0
1059	0.600523	1	0
1060	0.532719	83	3
1061	0.216647	1	0
1062	0.281861	4	2
1063	0.929572	1	2
1064	0.789188	8	2
1065	0.711143	1	0
1066	0.140853	70	4
1067	0.563294	1	3
1068	0.217583	1	2
1069	0.12082	1	4
1070	0.765504	0	1
1071	0.656751	2	0
1072	0.871864	83	2
1073	0.326135	3	2
1074	0.0769747	1	0
1075	0.617772	85	0
1076	0.175294	1	2
1077	0.901891	1	2
1078	0.442175	1	2
1079	0.0704689	59	0
1080	0.39509	1	2
1081	0.144176	44	1
1082	0.834598	1	4
1083	0.0190417	158	3
1084	0.458132	1	4
1085	0.930963	2	3
1086	0.0393436	10	0
1087	0.86949	54	3
1088	0.735703	3	2
1089	0.536691	43	4
1090	0.953849	109	4
1091	0.119122	1	4
1092	0.68638	170	0
1093	0.44315	1	0
1094	0.598834	4	3
1095	0.677639	163	1
1096	0.70237	19	0
1097	0.92501	1	3
1098	0.774664	1	4
1099	0.189487	2	4
1100	0.722907	1	2
1101	0.929109	2	3
1102	0.732028	7	2
1103	0.316482	3	2
1104	0.0717666	11	4
1105	0.906215	90	4
1106	0.47441	1	4
1107	0.65416	1	1
1108	0.618291	1	3
1109	0.583879	1	4
1110	0.000998732	0	0
1111	0.96948	1	4
1112	0.111062	1	2
1113	0.455974	16	0
1114	0.404198	1	0
1115	0.953929	39	0
1116	0.829455	12	0
1117	0.75717	82	1
1118	0.109444	1171	4
1119	0.256948	98	0
1120	0.247584	78	3
1121	0.201868	145	1
1122	0.120589	1	4
1123	0.0297175	14	1
1124	0.231326	1	2
1125	0.186707	0	4
1126	0.714999	2	0
1127	0.226503	252	3
1128	0.904654	1	1
1129	0.209768	23	4
1130	0.481316	2	3
1131	0.964047	18	0
1132	0.265731	1	2
1133	0.93578	67	4
1134	0.649	1	1
1135	0.0603315	1	4
1136	0.723408	7	2
1137	0.794544	1	4
1138	0.991725	0	4
1139	0.72207	1	4
1140	0.0972336	57	0
1141	0.826645	2	4
1142	0.084262	22	1
1143	0.348872	2	1
1144	0.752297	1	1
1145	0.948535	1	2
1146	0.112626	4	4
1147	0.87227	1	1
1148	0.0556745	4	0
1149	0.744847	192	0
1150	0.585149	97	0
1151	0.859606	131	1
1152	0.343619	59	3
1153	0.799871	15	4
1154	0.354463	14	2
1155	0.0421309	4	2
1156	0.0564588	27	4
1157	0.446804	73	0
1158	0.626397	1	0
1159	0.160261	1	4
1160	0.149647	1	0
1161	0.240426	45	2
1162	0.791687	1	3
1163	0.744175	0	1
1164	0.502992	3	2
1165	0.478745	61	3
1166	0.806523	254	1
1167	0.379372	1	4
1168	0.546407	33	1
1169	0.799727	1	4
1170	0.53813	1	4
1171	0.958826	1	1
1172	0.37464	1	0
1173	0.816788	0	4
1174	0.728891	2	1
1175	0.291628	13	1
1176	0.373494	5	3
1177	0.299147	0	0
1178	0.510926	22	3
1179	0.573419	0	1
1180	0.937178	9	0
1181	0.238093	62	4
1182	0.907493	1	2
1183	0.058031	1	4
1184	0.951632	1	2
1185	0.0896204	1	3
1186	0.826122	0	4
1187	0.971468	1	4
1188	0.162879	5	3
1189	0.686679	1	3
1190	0.0501418	23	0
1191	0.404164	1	0
1192	0.419119	1	3
1193	0.0656986	2	4
1194	0.53575	1	4
1195	0.274984	4	0
1196	0.370364	1	0
1197	0.212706	63	1
1198	0.248573	1	3
1199	0.494289	1	2
1200	0.671865	4	3
1201	0.579438	1	2
1202	0.476901	5	1
1203	0.631849	1	2
1204	0.574112	4	3
1205	0.0582032	1	3
1206	0.153403	0	4
1207	0.314301	1	2
1208	0.488614	1	2
1209	0.0623663	0	2
1210	0.816239	1	2
1211	0.200914	5	3
1212	0.641162	1	3
1213	0.525852	335	0
1214	0.946641	1	4
1215	0.0524969	35	2
1216	0.734508	1	0
1217	0.0558939	1	1
1218	0.716736	76	0
1219	0.211719	1	2
1220	0.689918	6	2
1221	0.414632	141	1
1222	0.435241	17	3
1223	0.436298	9	3
1224	0.356649	0	3
1225	0.450769	0	2
1226	0.263245	1	1
1227	0.431881	1	3
1228	0.921597	1	0
1229	0.930405	96	2
1230	0.588436	1	3
1231	0.026185	216	3
1232	0.0189516	1	4
1233	0.902382	0	1
1234	0.415616	1	4
1235	0.154993	114	3
1236	0.359339	1	4
1237	0.587018	1	1
1238	0.517408	3	3
1239	0.995501	1	4
